epoca,val_auc_roc,val_accuracy,perdida_discriminador,perdida_xerador,is_best
2,0.7652280168350167,0.4678754508495331,1.2372076511383057,0.817587673664093,1
4,0.7607189797979798,0.4683150053024292,1.1567308902740479,1.0421085357666016,0
6,0.7699767037037035,0.456996351480484,1.151310682296753,1.1434401273727417,1
