epoca,val_auc_roc,val_accuracy,perdida_discriminador,perdida_xerador,is_best
10,0.749800441077441,0.7358241677284241,1.32387113571167,0.7119817733764648,1
20,0.7698824377104377,0.4900732636451721,1.3149361610412598,0.752249538898468,1
30,0.7664844276094276,0.4810256361961365,1.3346959352493286,0.7588949799537659,0
40,0.7948865117845118,0.47424909472465515,1.2447896003723145,0.8294641375541687,1
50,0.7812752121212121,0.4839194118976593,1.2137269973754883,0.8411767482757568,0
60,0.7829799292929293,0.4819047749042511,1.2194792032241821,0.9330731630325317,0
70,0.7795846531986531,0.47798535227775574,1.182292103767395,0.8999016284942627,0
80,0.798617202020202,0.4634798467159271,1.2034708261489868,0.9250001311302185,1
90,0.7598799461279462,0.4720512926578522,1.1713577508926392,0.9973806738853455,0
100,0.7823267003367003,0.469560444355011,1.1210986375808716,1.0316321849822998,0
110,0.7906174814814815,0.46216118335723877,1.107219934463501,1.1084623336791992,0
120,0.7796767070707071,0.4658241868019104,1.1418404579162598,1.121048927307129,0
130,0.786398202020202,0.46205127239227295,1.1496806144714355,1.1249409914016724,0
140,0.7921258114478116,0.4575091600418091,1.108656883239746,1.1190706491470337,0
150,0.7860940976430975,0.46142858266830444,1.0840744972229004,1.1783056259155273,0
160,0.7927070168350168,0.46498167514801025,1.0949904918670654,1.1671438217163086,0
170,0.7724531178451179,0.4642490744590759,1.1036930084228516,1.1712285280227661,0
180,0.7896549966329967,0.46545788645744324,1.1216952800750732,1.1507147550582886,0
190,0.7638627407407409,0.4655311405658722,1.1137714385986328,1.1936007738113403,0
200,0.7979041885521885,0.46670329570770264,1.1107892990112305,1.2070482969284058,0
210,0.7739120168350169,0.4553479850292206,1.1329529285430908,1.181243658065796,0
220,0.7961492188552187,0.45989009737968445,1.0843677520751953,1.189261555671692,0
230,0.7658432491582492,0.46205127239227295,1.1240483522415161,1.1579443216323853,0
240,0.788645824915825,0.45479854941368103,1.091779112815857,1.1727815866470337,0
250,0.7990701750841749,0.44315019249916077,1.1092177629470825,1.1867302656173706,1
260,0.7794490841750843,0.45615383982658386,1.1072676181793213,1.1535016298294067,0
270,0.7900324343434343,0.45153847336769104,1.1155810356140137,1.1520838737487793,0
280,0.7948376026936027,0.4495604336261749,1.0982048511505127,1.1510283946990967,0
290,0.7849342222222222,0.44871795177459717,1.0957127809524536,1.1476848125457764,0
300,0.7969699124579124,0.4442124664783478,1.1171597242355347,1.1674598455429077,0
310,0.7862439461279462,0.4490109980106354,1.0779491662979126,1.2038308382034302,0
320,0.7946688181818181,0.4536629915237427,1.091219186782837,1.1704851388931274,0
330,0.8058859124579125,0.4509523808956146,1.0814862251281738,1.1473345756530762,1
340,0.800792282828283,0.44655677676200867,1.1092389822006226,1.141593098640442,0
350,0.7934594208754208,0.4460439682006836,1.1647549867630005,1.131797194480896,0
360,0.7986689124579125,0.44890108704566956,1.1036884784698486,1.1577423810958862,0
370,0.7973226936026937,0.45864468812942505,1.0962990522384644,1.1616665124893188,0
380,0.8121750740740741,0.4477289319038391,1.0625327825546265,1.158058524131775,1
390,0.801780909090909,0.45446887612342834,1.0725038051605225,1.1503208875656128,0
400,0.8089862828282827,0.4523443281650543,1.0827929973602295,1.1478968858718872,0
410,0.7919079158249159,0.45109888911247253,1.0982269048690796,1.141135334968567,0
420,0.8124534545454545,0.4531135559082031,1.0677028894424438,1.183708667755127,1
430,0.8150106195286195,0.4500366449356079,1.0830398797988892,1.1586705446243286,1
440,0.8053711313131313,0.4514651894569397,1.0817569494247437,1.1564347743988037,0
450,0.816015154882155,0.4572161138057709,1.0729154348373413,1.1429108381271362,1
460,0.8229726397306398,0.45567765831947327,1.0803799629211426,1.1534031629562378,1
470,0.8260089831649831,0.4497435986995697,1.079863429069519,1.1609731912612915,1
480,0.8227960168350168,0.46157509088516235,1.0513348579406738,1.1655515432357788,0
490,0.8276048148148148,0.4627472460269928,1.0671693086624146,1.1584429740905762,1
500,0.8266170269360269,0.46329671144485474,1.0452839136123657,1.159372091293335,0
510,0.8264624646464647,0.4642857015132904,1.0749943256378174,1.1543065309524536,0
520,0.8271005824915825,0.4634798467159271,1.0709428787231445,1.1486159563064575,0
530,0.8347236632996633,0.4635164737701416,1.0489096641540527,1.167762041091919,1
540,0.8544731447811448,0.46300366520881653,1.069037914276123,1.1656655073165894,1
550,0.8375882121212122,0.46296703815460205,1.0604584217071533,1.1548943519592285,0
560,0.8377844175084175,0.4633699655532837,1.0436084270477295,1.1749187707901,0
570,0.8417342390572391,0.46402931213378906,1.0918288230895996,1.1606661081314087,0
580,0.8526550101010102,0.45615383982658386,1.05612051486969,1.1801308393478394,0
590,0.8392266902356903,0.4634798467159271,1.0657243728637695,1.1534546613693237,0
600,0.8484385084175085,0.46714285016059875,1.0292599201202393,1.171744465827942,0
610,0.8510405387205388,0.4634798467159271,1.039655327796936,1.1860073804855347,0
620,0.857757696969697,0.46835166215896606,1.0195415019989014,1.190726637840271,1
630,0.8513289461279461,0.48230770230293274,1.0193830728530884,1.1788688898086548,0
640,0.8409803939393938,0.4800366163253784,1.0484168529510498,1.1764179468154907,0
650,0.8508617710437711,0.464175820350647,1.0376183986663818,1.1791280508041382,0
660,0.8529164074074074,0.46216118335723877,1.040679693222046,1.1972111463546753,0
670,0.8425743703703703,0.46820512413978577,1.0313260555267334,1.1846390962600708,0
680,0.8422271077441077,0.46604394912719727,1.0397312641143799,1.1846861839294434,0
690,0.8346527710437711,0.4689377248287201,1.0578237771987915,1.1700507402420044,0
700,0.8336907272727273,0.4633333384990692,1.026301622390747,1.1836475133895874,0
710,0.8505340639730641,0.4613552987575531,1.0344173908233643,1.1951943635940552,0
720,0.8524863905723905,0.466300368309021,1.0556234121322632,1.1876758337020874,0
730,0.8647664141414142,0.4692307710647583,1.0218474864959717,1.1900516748428345,1
740,0.8489734141414141,0.46483516693115234,1.0108603239059448,1.1805580854415894,0
750,0.8605428047138046,0.4743223488330841,1.0340361595153809,1.2066563367843628,0
760,0.8693984983164982,0.4828205108642578,1.0163785219192505,1.1995601654052734,1
770,0.8652007912457913,0.48230770230293274,1.0098614692687988,1.1953697204589844,0
780,0.8645227946127947,0.48523810505867004,1.0006803274154663,1.2121754884719849,0
790,0.8653145622895622,0.4829670190811157,1.0416055917739868,1.2001328468322754,0
800,0.8774099393939395,0.4856044054031372,1.0120503902435303,1.202407717704773,1
810,0.8791523299663299,0.47919413447380066,1.011986255645752,1.2038425207138062,1
820,0.8677573602693602,0.4865933954715729,1.0131125450134277,1.1982169151306152,0
830,0.8685640437710438,0.4851648211479187,1.0137017965316772,1.2129979133605957,0
840,0.8605441178451179,0.5112454295158386,0.9993166327476501,1.2043266296386719,0
850,0.8913313838383838,0.5038461685180664,1.0162919759750366,1.2206048965454102,1
860,0.8782191346801347,0.5144688487052917,0.9851183891296387,1.2357934713363647,0
870,0.8787210437710438,0.5124175548553467,1.0100210905075073,1.1847158670425415,0
880,0.8769500134680135,0.5111721754074097,0.997822642326355,1.2059886455535889,0
890,0.8790065993265993,0.5109157562255859,0.9865065813064575,1.2127057313919067,0
900,0.8735964242424242,0.5143223404884338,0.9920373558998108,1.224772334098816,0
910,0.8794462390572391,0.5144688487052917,0.996009349822998,1.2208524942398071,0
920,0.8780537070707071,0.5178754329681396,0.9711422920227051,1.2176666259765625,0
930,0.8816729797979798,0.5132967233657837,1.0065785646438599,1.2075780630111694,0
940,0.8841085622895624,0.5198168754577637,1.0046628713607788,1.2019284963607788,0
950,0.879667101010101,0.5176923274993896,0.9927093982696533,1.219611644744873,0
960,0.8991191144781144,0.5093040466308594,0.9857102036476135,1.2389304637908936,1
970,0.8953780673400674,0.5105128288269043,0.991138219833374,1.2318757772445679,0
980,0.9029519562289562,0.5199633836746216,0.9985706806182861,1.2145249843597412,1
990,0.8846566632996632,0.5191208720207214,0.9774810671806335,1.2364757061004639,0
1000,0.8948289696969697,0.523992657661438,0.9823437333106995,1.244226098060608,0
1010,0.8945605892255892,0.5234432220458984,0.9859122037887573,1.226340889930725,0
1020,0.9006683501683501,0.5273259878158569,1.0059351921081543,1.2551743984222412,0
1030,0.8989795656565656,0.5259706974029541,0.964604914188385,1.2485613822937012,0
1040,0.8990244006734008,0.5163736343383789,1.0017656087875366,1.2258775234222412,0
1050,0.8950211515151514,0.5272893905639648,0.9668418765068054,1.2605602741241455,0
1060,0.8974516632996633,0.5287911891937256,0.9746387004852295,1.233738660812378,0
1070,0.9041966363636365,0.5305494666099548,0.9837393760681152,1.2604997158050537,1
1080,0.894500569023569,0.5276190638542175,0.9543719291687012,1.2710909843444824,0
1090,0.8951413232323233,0.529377281665802,0.9792797565460205,1.2660813331604004,0
1100,0.9083075252525252,0.5322710871696472,0.9673449993133545,1.294878363609314,1
1110,0.8981791952861953,0.530439555644989,0.9607486724853516,1.2552235126495361,0
1120,0.9070872356902356,0.5291941165924072,0.9742940664291382,1.2671326398849487,0
1130,0.8970719831649833,0.5316483378410339,0.9494912624359131,1.244710087776184,0
1140,0.9047364478114479,0.5352380871772766,0.9443861246109009,1.2621108293533325,0
1150,0.9026483400673401,0.5317582488059998,0.9550111293792725,1.2565943002700806,0
1160,0.9020382020202019,0.5349450707435608,0.9611947536468506,1.2662113904953003,0
1170,0.911247090909091,0.5362637639045715,0.9985857009887695,1.265893578529358,1
1180,0.9113116868686869,0.5356044173240662,0.9571335911750793,1.2816903591156006,1
1190,0.8965771548821547,0.5335164666175842,0.9606671333312988,1.3111298084259033,0
1200,0.8979387542087542,0.5371062159538269,0.9510841369628906,1.2555733919143677,0
1210,0.9022080303030303,0.5359706878662109,0.9329227805137634,1.2982088327407837,0
1220,0.9127501582491581,0.5416849851608276,0.9530383944511414,1.2625820636749268,1
1230,0.9064004680134679,0.5384249091148376,0.9131358861923218,1.3304474353790283,0
1240,0.9094294713804715,0.5423076748847961,0.9490088224411011,1.2844854593276978,0
1250,0.901651925925926,0.5360805988311768,0.9470579624176025,1.3032524585723877,0
1260,0.8957703299663299,0.5378022193908691,0.9708796739578247,1.2897560596466064,0
1270,0.9074117340067342,0.5406593680381775,0.9057843685150146,1.3235670328140259,0
1280,0.9021161649831649,0.5402563810348511,0.8983298540115356,1.3289976119995117,0
1290,0.9122037542087542,0.5398901104927063,0.9222487211227417,1.3044675588607788,0
1300,0.914820191919192,0.5416849851608276,0.9423606395721436,1.3163843154907227,1
1310,0.9083732861952862,0.5429670214653015,0.9110425710678101,1.3283077478408813,0
