epoca,val_auc_roc,val_accuracy,perdida_discriminador,perdida_xerador,is_best
130,0.9325234175084176,0.8851282000541687,0.4781233072280884,2.4969024658203125,0
132,0.9362577811447811,0.8863736391067505,0.45171862840652466,3.177119493484497,1
134,0.9353938215488216,0.9001465439796448,0.39760661125183105,3.112591505050659,0
136,0.9292904074074072,0.875164806842804,0.49871546030044556,2.5013272762298584,0
138,0.9319477912457911,0.8794505596160889,0.5487951040267944,2.0228099822998047,0
140,0.9279541144781147,0.8741025924682617,0.5315825939178467,2.0396769046783447,0
142,0.9275987575757575,0.8964468836784363,0.45622801780700684,2.4906973838806152,0
144,0.9369116531986533,0.9057509303092957,0.42057371139526367,2.648045301437378,1
146,0.9392523030303032,0.9007692337036133,0.4802042841911316,2.3146560192108154,1
148,0.9368110235690235,0.8997802138328552,0.38838934898376465,3.293344259262085,0
150,0.938726569023569,0.9061904549598694,0.37083861231803894,3.30173921585083,0
152,0.9372993602693603,0.9047252535820007,0.4971180558204651,2.187636613845825,0
154,0.9376387912457912,0.9058241844177246,0.40935343503952026,3.0114524364471436,0
156,0.9364950505050504,0.9067765474319458,0.3257477283477783,3.5846807956695557,0
158,0.9406904579124579,0.9092307686805725,0.361029714345932,3.2547080516815186,1
160,0.9387744915824915,0.8947619199752808,0.4306078553199768,2.7553164958953857,0
162,0.9360926127946128,0.9058241844177246,0.3739113211631775,3.731480360031128,0
164,0.9373875151515151,0.8973992466926575,0.3897221088409424,3.464155673980713,0
166,0.9387002356902359,0.8969963192939758,0.4830343723297119,2.3185436725616455,0
168,0.9404101851851853,0.910805881023407,0.3809230625629425,3.0848610401153564,0
170,0.9373118585858585,0.8920879364013672,0.5224980115890503,2.386667013168335,0
172,0.9367983737373737,0.6851648092269897,0.5698794722557068,2.313974142074585,0
174,0.937179255892256,0.8777289390563965,0.6501296758651733,2.063987970352173,0
176,0.9381802828282829,0.9147619009017944,0.3017638325691223,3.991790533065796,0
178,0.9338981851851853,0.9087545871734619,0.296199232339859,4.869504928588867,0
180,0.9382736734006734,0.8939194083213806,0.48416823148727417,2.4284939765930176,0
182,0.935968404040404,0.9069597125053406,0.3527476191520691,3.7093393802642822,0
184,0.9364823097643098,0.9119047522544861,0.30490681529045105,5.084350109100342,0
186,0.9393289999999999,0.9075091481208801,0.3418571949005127,3.1694247722625732,0
188,0.9355948350168352,0.8958607912063599,0.3300870656967163,3.854883909225464,0
190,0.9360686599326599,0.9073992967605591,0.34923821687698364,3.930022716522217,0
192,0.9377088282828283,0.9094505310058594,0.3058086931705475,3.9349803924560547,0
194,0.939339441077441,0.9106959700584412,0.2919510304927826,3.9623637199401855,0
196,0.9381634612794612,0.9095237851142883,0.32256245613098145,3.8255226612091064,0
198,0.9374592592592593,0.9082051515579224,0.3236057460308075,3.979405164718628,0
200,0.9391064040404039,0.8977289199829102,0.36263805627822876,3.0085227489471436,0
202,0.937678494949495,0.9049816727638245,0.38280388712882996,2.6251981258392334,0
204,0.9324993501683502,0.8790476322174072,0.42081019282341003,4.350634574890137,0
206,0.9369525993265992,0.9118314981460571,0.3304544687271118,3.2773258686065674,0
208,0.9407272794612794,0.9075091481208801,0.35553494095802307,2.943934679031372,1
210,0.9386083535353537,0.8983516693115234,0.3897562026977539,2.792755126953125,0
212,0.939667707070707,0.9129670262336731,0.3249381184577942,3.3831846714019775,0
214,0.9373349259259258,0.8883516192436218,0.387057900428772,3.7948856353759766,0
216,0.9356747643097643,0.9072893857955933,0.2895890772342682,5.575039863586426,0
218,0.9429218484848484,0.9138827919960022,0.26974353194236755,4.309617042541504,1
220,0.9397351986531987,0.908608078956604,0.2790486812591553,4.839616298675537,0
222,0.9398623097643097,0.8979487419128418,0.36955559253692627,3.185821056365967,0
224,0.9400282525252525,0.9125640988349915,0.2958492934703827,4.0783233642578125,0
226,0.9404934276094274,0.8913553357124329,0.48024195432662964,3.0420424938201904,0
228,0.9424318417508417,0.9107692241668701,0.26705649495124817,4.9957804679870605,0
230,0.9405939898989899,0.9113919138908386,0.27439290285110474,4.067267417907715,0
232,0.9425560404040405,0.9084249138832092,0.3697851598262787,2.9631941318511963,0
234,0.9428212289562289,0.912051260471344,0.2784852683544159,5.5069403648376465,0
236,0.9406241683501684,0.9165567755699158,0.37756526470184326,2.8036704063415527,0
