epoca,val_auc_roc,val_accuracy,perdida_discriminador,perdida_xerador,is_best
250,0.7143035824915825,0.6459707021713257,1.2737314701080322,0.7508138418197632,0
260,0.7252099158249158,0.6714285612106323,1.2813080549240112,0.740951418876648,0
270,0.7404008821548822,0.7049816846847534,1.2833805084228516,0.733638346195221,0
280,0.7518054107744107,0.7377655506134033,1.2801285982131958,0.7369202375411987,1
290,0.7553243535353535,0.7657875418663025,1.268660306930542,0.7441109418869019,1
300,0.7586434074074074,0.7667765617370605,1.2680093050003052,0.7422621250152588,1
310,0.753743164983165,0.7737728953361511,1.2713264226913452,0.736353874206543,0
320,0.7492576060606061,0.7750183343887329,1.2697234153747559,0.7369349002838135,0
330,0.7468622794612794,0.7778754830360413,1.2639455795288086,0.7368343472480774,0
340,0.7498886026936028,0.7918314933776855,1.262793779373169,0.736740231513977,0
350,0.7462410808080808,0.8123077154159546,1.2638957500457764,0.7323749661445618,0
360,0.7441949023569023,0.7715018391609192,1.387567400932312,0.6188946962356567,0
370,0.7450668484848485,0.7444688677787781,1.4404902458190918,0.5821125507354736,0
380,0.7469647643097642,0.7323443293571472,1.4091346263885498,0.609338104724884,0
390,0.7557055589225589,0.726007342338562,1.3411623239517212,0.6719506978988647,0
400,0.7612713400673401,0.7208424806594849,1.2921574115753174,0.7184795141220093,1
410,0.7620117138047138,0.7298534512519836,1.2593361139297485,0.757709801197052,1
420,0.7611575252525253,0.7496336698532104,1.2342153787612915,0.7845508456230164,0
430,0.7615102255892257,0.7504395842552185,1.2435126304626465,0.7780651450157166,0
440,0.7627010774410776,0.7508425116539001,1.2616561651229858,0.7482810616493225,1
450,0.7611693535353535,0.7506226897239685,1.2699652910232544,0.7364789247512817,0
460,0.761448265993266,0.7520878911018372,1.2597925662994385,0.7437887191772461,0
470,0.7574004410774411,0.7523077130317688,1.2488763332366943,0.7543725967407227,0
480,0.7561498013468013,0.7558974623680115,1.237788438796997,0.7659002542495728,0
490,0.7547454242424243,0.7617216110229492,1.2440980672836304,0.7546719312667847,0
500,0.7525054545454546,0.769597053527832,1.2447385787963867,0.7477446794509888,0
510,0.7527923400673402,0.7763736248016357,1.2450330257415771,0.7461338639259338,0
520,0.7547735488215488,0.7979487180709839,1.2407469749450684,0.746543288230896,0
530,0.7573624949494949,0.806556761264801,1.2357569932937622,0.7471247315406799,0
540,0.7638438316498316,0.8396703004837036,1.233025074005127,0.7476507425308228,1
550,0.7641461683501682,0.84677654504776,1.2296128273010254,0.7483630776405334,1
560,0.7646066363636363,0.8496336936950684,1.2204933166503906,0.7488288283348083,1
570,0.7652969124579125,0.8502563834190369,1.2196354866027832,0.7488370537757874,1
580,0.7637483535353535,0.8506227135658264,1.242018699645996,0.7336228489875793,0
590,0.7624330606060605,0.8484981656074524,1.3044019937515259,0.6739210486412048,0
600,0.7653178552188553,0.8464468717575073,1.2659167051315308,0.7183023691177368,1
610,0.7721242491582492,0.8410256505012512,1.2648547887802124,0.720592737197876,1
620,0.7762344444444444,0.8121978044509888,1.3372814655303955,0.6654784083366394,1
630,0.7834233131313131,0.6801831722259521,1.3226823806762695,0.6877245306968689,1
640,0.7830675084175085,0.47472527623176575,1.325948715209961,0.6871277093887329,0
650,0.7828166026936026,0.4675091505050659,1.2578696012496948,0.7612571716308594,0
660,0.7849005925925927,0.45494505763053894,1.2088325023651123,0.8186694979667664,1
670,0.7839102895622896,0.45293039083480835,1.2295951843261719,0.7996559143066406,0
680,0.7844443905723905,0.45461538434028625,1.2667787075042725,0.7477248907089233,0
690,0.7846541380471381,0.4582417607307434,1.2760636806488037,0.7354917526245117,0
700,0.7845004545454546,0.4639926850795746,1.2647969722747803,0.7404791116714478,0
710,0.7857778417508416,0.4965567886829376,1.2583719491958618,0.7479586601257324,1
720,0.7850862693602694,0.6708791255950928,1.2486841678619385,0.7569531202316284,0
730,0.7850145791245792,0.7143589854240417,1.2377595901489258,0.7652295231819153,0
740,0.7844174107744106,0.7632234692573547,1.2298823595046997,0.7636981010437012,0
750,0.7911748148148148,0.7795604467391968,1.222456693649292,0.7641425728797913,1
760,0.7927230841750842,0.7905128002166748,1.2185840606689453,0.7648193836212158,1
770,0.7927652121212122,0.7962637543678284,1.214967966079712,0.7655166983604431,1
780,0.793271063973064,0.7986813187599182,1.2076665163040161,0.7661901116371155,1
790,0.791073255892256,0.8013187050819397,1.2046432495117188,0.7669374346733093,0
800,0.788526750841751,0.80318683385849,1.2037105560302734,0.767612874507904,0
